organization	recall_number	recall_date	recall_url	description	summary
USDA	b2f8885040	2011-07-15	http://www.fsis.usda.gov/News_&_Events/Recall_048_2011_Release/index.asp	Sid Wainer & Son, Inc., a New Bedford, Mass. establishment, is recalling approximately 137 pounds of imported, ready-to-eat, smoked duck breast products that may be contaminated with Salmonella.	Massachusetts Firm Recalls Imported Ready-To-Eat Smoked Duck Breast Products Due To Possible Salmonella Contamination
USDA	af3ae7a036	2011-07-07	http://www.fsis.usda.gov/News_&_Events/Recall_047_2011_Release/index.asp	Warabeya U.S.A., Inc., a Honolulu, Hawaii establishment, is recalling approximately 1,550 pounds of convenience meals that may be contaminated with Listeria monocytogenes, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Hawaii Firm Recalls Convenience Meals for Possible Listeria Contamination
USDA	83fb96b3c8	2011-07-06	http://www.fsis.usda.gov/News_&_Events/Recall_046_2011_Release/index.asp	Carolina Pride Foods, Inc., a Greenwood, S.C. establishment is recalling approximately 18,416 pounds of boneless, fully cooked ham products that may be contaminated with Listeria monocytogenes.	South Carolina Firm Recalls Ham Products for Possible Listeria Contamination
USDA	17ede0c99a	2011-06-25	http://www.fsis.usda.gov/News_&_Events/Recall_045_2011_Release/index.asp	Specialities Agro Alimentation, a Millington, N.J. establishment, is recalling approximately 5,700 pounds of imported boneless Serrano ham products that may be contaminated with Listeria monocytogenes.	New Jersey Firm Recalls Imported Ham Products Due To Potential Listeria Contamination
USDA	083a3aa2f7	2011-06-24	http://www.fsis.usda.gov/News_&_Events/Recall_043_2011_Release/index.asp	Chicago Boxed Beef Distributors Inc., a Shorewood, Ill., establishment is recalling approximately 3,200 pounds of raw and ready-to-eat sausage products that were not handled in a manner to prevent cross contamination between raw and ready-to-eat products. In addition, the product label used by the company was not approved by FSIS.	Illinois Firm Recalls Raw and Ready-To-Eat Sausage Products Due To Possible Adulteration
USDA	418ce9bdbb	2011-06-23	http://www.fsis.usda.gov/News_&_Events/Recall_044_2011_Release/index.asp	Chef One, Corp., a Brooklyn, N.Y., establishment is recalling approximately 36 pounds of pork egg rolls because the product is misbranded and contains undeclared allergens. The product was prepared using soy, milk and egg, known allergens which were not declared on the label.	New York Firm Recalls Pork Egg Rolls Due To Misbranding and Undeclared Allergens
USDA	5c1a92a8a7	2011-06-18	http://www.fsis.usda.gov/News_&_Events/Recall_042_2011_Release/index.asp	Big B Distributors, Inc., an Evansville, Ind., establishment is recalling approximately 5,160 pounds of burgoo soup because it is misbranded and contains an undeclared allergen.	Indiana Firm Recalls Burgoo Soup Due to Misbranding and an Undeclared Allergen
USDA	2829cf41cc	2011-06-11	http://www.fsis.usda.gov/News_&_Events/Recall_041_2011_Release/index.asp	Kim Son Food Co., an Oakland, Calif., establishment is recalling approximately 84,000 pounds of cooked beef and pork meatball products because of misbranding and an undeclared allergen.	California Firm Recalls Meatball Products due to Misbranding and an Undeclared Allergen
USDA	a6362a872d	2011-06-02	http://www.fsis.usda.gov/Fsis_Recalls/RNR_040_2011/index.asp	Allison's Gourmet Kitchens, Inc., a Moore, Okla., establishment, is recalling approximately 22,594 pounds of chicken and ham salad products because they are misbranded and contain potassium sorbate and/or sodium benzoate which do not appear on the package labels.	Recall Notification Report 040-2011
USDA	66cb333ce0	2011-05-31	http://www.fsis.usda.gov/News_&_Events/recall_039_2011_release/index.asp	Irish Hills Meat Company of Michigan, a Tipton, Mich., establishment is recalling approximately 900 pounds of ground beef products that may be contaminated with E. coli O157:H7. The ground beef was shipped to restaurants in Southern Michigan.	Michigan Firm Recalls Ground Beef Due To Possible E. Coli O157:H7 Contamination
USDA	9adea8004b	2011-05-28	http://www.fsis.usda.gov/News_&_Events/Recall_038_2011_Release/index.asp	Fresh and Ready Foods, a San Fernando, Calif., establishment is recalling approximately 770 pounds of Asian Chicken Noodle Salad because the product contains egg, a known allergen, which is not declared on the label.	California Firm Recalls Chicken Noodle Salad Due to Mislabeling and an Undeclared Allergen
USDA	6af4c30551	2011-05-26	http://www.fsis.usda.gov/FSIS_Recalls/Retail_RNR_R_01_2011/index.asp	Food Depot #24, a McDonough, Ga., retailer is recalling approximately 500 pounds of ground beef products that may be contaminated with E. coli O157:H7, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Georgia Firm Recalls Ground Beef Products Due to Possible E. Coli 0157:H7 Contamination
USDA	1df0a5440b	2011-05-14	http://www.fsis.usda.gov/News_&_Events/Recall_037_2011_Release/index.asp	Rose & Shore Meat Co., a Vernon, Calif., establishment, is recalling approximately 15,900 pounds of ready-to-eat deli meat products that may be contaminated with Listeria monocytogenes.	California Firm Recalls Deli Meat Products for Possible Listeria Contamination
USDA	a3a84a9b24	2011-05-11	http://www.fsis.usda.gov/Fsis_Recalls/RNR_036_2011/index.asp	Tri-City Cheese and Meats, a Kawkawlin, Mich., establishment is recalling approximately 252 pounds of kippered beef because it contains sodium nitrite, which is not listed as an ingredient on the label.	Recall Notification Report 036-2011
USDA	7217646d1c	2011-05-06	http://www.fsis.usda.gov/News_&_Events/Recall_035_2011_Release/index.asp	Stir the Pot, LLC, a Louisville, Ky. establishment, is recalling approximately 18,648 pounds of chicken products because they contain an undeclared allergen, fish in the form of an anchovy puree in Worcestershire sauce, which is not noted on the label.	Kentucky Firm Recalls Chicken Products Due To Mislabeling and Undeclared Allergen
USDA	830a0f2933	2011-05-06	http://www.fsis.usda.gov/News_&_Events/Recall_034_2011_Release/index.asp	Butterfield Foods, a Noblesville, Ind., establishment is recalling approximately 285,100 pounds of barbecue beef, pork and chicken products because they contain an undeclared allergen, soy, which is not declared on the label.	Indiana Firm Recalls Barbecue Beef, Pork and Chicken Products Due To Mislabeling and an Undeclared Allergen
USDA	89b9a20790	2011-05-05	http://www.fsis.usda.gov/News_&_Events/Recall_032_2011_Release/index.asp	Smithfield Packing Company of Clinton, NC and Tar Heel, NC is recalling approximately 216,238 pounds of Portobello Mushroom flavored pork loins because some of the product may contain an undeclared allergen. The product was prepared using an ingredient blend that contained whey (from milk), a known allergen, which was not declared on the label, the U.S. Department of Agriculture’s Food Safety and Inspection Service (FSIS) announced today.	North Carolina Firm Recalls Portobello Mushroom Flavored Pork Loins Due to Mislabeling and an Undeclared Allergen
USDA	0c465c9966	2011-05-05	http://www.fsis.usda.gov/News_&_Events/Recall_033_2011_Release/index.asp	Taylor Farms Pacific, a Tracy, Calif., establishment, is recalling approximately 22,000 pounds of ready-to-eat fresh salad products that contain meat and poultry because the grape tomatoes used in these products may be contaminated with Salmonella.	California Firm Recalls Ready-to-Eat Fresh Salad Products Due to Possible Salmonella Contamination
USDA	597e7fbfb2	2011-04-30	http://www.fsis.usda.gov/News_&_Events/Recall_030_2011_Release/index.asp	Oberto Sausage Company, a Kent, Wash., establishment is recalling approximately 772 pounds of beef jerky products because they contain an undeclared allergen, soy, which is not declared on the label.	Washington Firm Recalls Beef Jerky Products Due to Mislabeling and an Undeclared Allergen
USDA	c21558013d	2011-04-30	http://www.fsis.usda.gov/News_&_Events/Recall_031_2011_Release/index.asp	Bay Valley Foods, LLC is recalling approximately 188,181 pounds of Reduced Sodium Chicken Noodle Soup because it may contain an undeclared allergen. The product label indicates that the can contains Chicken Noodle Soup; however, it may contain Cream of Chicken Soup. The product was prepared using an ingredient blend that contained milk, a known allergen, which was not declared on the label.	Pennsylvania Firm Recalls Reduced Sodium Chicken Noodle Soup Due to Mislabeling and an Undeclared Allergen
USDA	4199cad92c	2011-04-28	http://www.fsis.usda.gov/News_&_Events/Recall_029_2011_Release/index.asp	Tri City Cheese and Meats, Inc., a Kawkawlin, Mich. establishment, is recalling approximately 87 pounds of Teriyaki Flavor kippered turkey and beef products because they contain wheat and soy, which are not noted on the label.	Michigan Firm Recalls Teriyaki Flavored Beef and Poultry Products Due To Mislabeling and an Undeclared Allergen
USDA	91e590a6db	2011-04-02	http://www.fsis.usda.gov/News_&_Events/Recall_028_2011_Release/index.asp	Jennie-O Turkey Store, a Willmar, Minn. establishment, is recalling approximately 54,960 pounds of frozen, raw turkey burger products that may be contaminated with Salmonella.	Minnesota Firm Recalls Turkey Burger Products Due to Possible Salmonella Contamination
USDA	9cfbf5f348	2011-04-01	http://www.fsis.usda.gov/News_&_Events/Recall_027_2011_Release/index.asp	Wayne Farms, a Decatur, Ala., establishment is recalling approximately 53,210 pounds of frozen, breaded, fully cooked Italian-style chicken breast fillet products because they contain an undeclared allergen, egg, which is not noted on the label. Egg is a known allergen.	Alabama Firm Recalls Frozen Chicken Fillet Products due to Mislabeling and an Undeclared Allergen
USDA	2e6ac85769	2011-03-30	http://www.fsis.usda.gov/News_&_Events/Recall_026_2011_Release/index.asp	Completely Fresh Foods Inc., a Montebello, Calif., establishment is voluntarily recalling approximately 131,000 pounds of pizza products because they contain an allergen, wheat, not declared on the label.	California Firm Recalls Pizza Products Due to Mislabeling and Undeclared Allergen
USDA	bcf3944a9a	2011-03-23	http://www.fsis.usda.gov/News_&_Events/Recall_025_2011_Release/index.asp	Palmyra Bologna Company, Inc., a Palmyra, Penn., establishment, is recalling approximately 23,000 pounds of Lebanon bologna products that may be contaminated with E. coli O157:H7.	Pennsylvania Firm Recalls Lebanon Bologna Products Due to Possible E. coli O157:H7 Contamination
USDA	e7e13804d1	2011-03-22	http://www.fsis.usda.gov/Fsis_Recalls/RNR_024_2011/index.asp	Northwest Premium Meats, a Nampa, Idaho, establishment is recalling approximately 2,130 pounds of smoked ham and bacon products because they contain sodium nitrite, which is not declared on the label.	Recall Notification Report 024-2011
USDA	a632474996	2011-03-18	http://www.fsis.usda.gov/News_&_Events/Recall_023_2011_Release/index.asp	Kashi, of La Jolla, Calif., is recalling approximately 2,790 pounds of Kashi Southwest Style Chicken products because the packages may instead contain Kashi Chicken Pasta Pomodoro, which contains an undeclared allergen, egg.	California Firm Recalls Kashi Southwest Style Chicken Products Due to Mislabeling and Undeclared Allergen
USDA	b24c0f3d4e	2011-03-15	http://www.fsis.usda.gov/Fsis_Recalls/RNR_022_2011/index.asp	Yamaya USA, Inc., a Torrance, Calif., establishment, is recalling approximately 612 pounds of pork loin cutlet fritter products because they contain monosodium glutamate (MSG) which is not declared on the label.	Recall Notification Report 022-2011
USDA	dac342d331	2011-03-14	http://www.fsis.usda.gov/News_&_Events/Recall_021_2011_Release/index.asp	Nestle Prepared Foods Company, Gaffney, S.C., establishment, is recalling approximately 10,260 pounds of frozen spaghetti and meatball entrees.	South Carolina Firm Recalls Spaghetti And Meatball Entrees That May Contain Foreign Materials
USDA	f66d30aac3	2011-03-11	http://www.fsis.usda.gov/News_&_Events/Recall_020_2011_Release/index.asp	Monogram Meat Snacks, LLC, a Chandler, Minn., establishment is recalling approximately 5,125 pounds of Hannah's Honey Cured Turkey Sticks because they contain an undeclared allergen, wheat, which is not declared on the label.	Minnesota Firm Recalls Honey Cured Turkey Stick Products Due To Mislabeling and an Undeclared Allergen
